순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
2257,신한카드,941190,신한카드,개인,로컬,신용,,,
2258,신한카드,941191,신한카드,개인,로컬,신용,,,
2259,신한카드,941194,신한카드,개인,로컬,신용,,,
2260,신한카드,941195,신한카드,개인,로컬,신용,,,
2261,NH농협카드,941199,NH카드,개인,로컬,신용,,,
2262,하나카드,941281,하나카드,개인,로컬,신용,,,
2263,하나카드,941381,하나GIFT,개인,로컬,기프트,,,
2264,BC카드,941450,비씨카드,개인,로컬,신용,,,
2265,BC카드,941520,우리카드,개인,로컬,신용,,,우리BC카드
2266,하나카드,941581,하나기업,법인,로컬,신용,,,
2267,수협은행,941607,수협체크,개인,로컬,체크,,,
2268,BC카드,941620,우리체크,개인,로컬,체크,,,우리BC카드
2269,BC카드,941623,SC비씨체크,개인,로컬,체크,,,
2270,BC카드,941631,대구비씨체크,개인,로컬,체크,,,
2271,BC카드,941632,부산비씨체크,개인,로컬,체크,,,
2272,광주은행,941634,광주체크,개인,로컬,체크,,,
2273,제주은행,941635,제주체크,개인,로컬,체크,,,
2274,BC카드,941636,씨티비씨체크,개인,로컬,체크,,,
2275,전북은행,941637,전북JB체크,개인,로컬,체크,,,
2276,BC카드,941639,경남비씨체크,개인,로컬,체크,,,
2277,BC카드,941643,한국투자체크,개인,로컬,체크,,,
2278,BC카드,941645,새마을체크,개인,로컬,체크,,,
2279,BC카드,941648,신협체크,개인,로컬,체크,,,
2280,BC카드,941650,비씨체크카드,개인,로컬,체크,,,
2281,BC카드,941671,우체국체크,개인,로컬,체크,,,
2282,하나카드,941681,하나카드,개인,로컬,신용,,,
2283,BC카드,941691,NH투자체크,개인,로컬,체크,,,
2284,BC카드,941696,케이뱅크체크,개인,로컬,체크,,,
2285,수협은행,941707,수협카드,개인,로컬,신용,,,
2286,BC카드,941711,NH농협비씨카드,개인,로컬,신용,,,
2287,BC카드,941712,NH농협비씨카드,개인,로컬,신용,,,
2288,BC카드,941722,우리카드,개인,로컬,신용,,,우리BC카드
2289,BC카드,941723,SC비씨카드,개인,로컬,신용,,,
2290,BC카드,941724,우리카드,개인,로컬,신용,,,우리BC카드
2291,BC카드,941725,하나비씨카드,개인,로컬,신용,,,
2292,BC카드,941731,대구비씨카드,개인,로컬,신용,,,
2293,BC카드,941732,부산비씨카드,개인,로컬,신용,,,
2294,광주은행,941734,광주신용,개인,로컬,신용,,,
2295,제주은행,941735,제주카드,개인,로컬,신용,,,
2296,BC카드,941736,씨티비씨카드,개인,로컬,신용,,,
2297,전북은행,941737,전북JB카드,개인,로컬,신용,,,
2298,BC카드,941739,경남비씨카드,개인,로컬,신용,,,
2299,BC카드,941750,비씨카드,개인,로컬,신용,,,
2300,하나카드,941781,하나체크카드,개인,로컬,체크,,,
2301,수협은행,941807,수협체크,개인,로컬,체크,,,
2302,하나카드,941881,하나기업,법인,로컬,신용,,,
2303,광주은행,941934,광주카드,법인,로컬,신용,,,
2304,하나카드,941981,하나기업체크,법인,로컬,체크,,,
2305,BC카드,942003,BC 카드,개인,로컬,신용,,,
2306,BC카드,942006,BC 카드,개인,로컬,신용,,,
2307,BC카드,942011,NH비씨카드,개인,로컬,신용,,,
2308,BC카드,942012,NH비씨카드,개인,로컬,신용,,,
2309,하나카드,942018,하나선불,개인,로컬,기프트,,,
2310,하나카드,942019,하나선불,개인,로컬,기프트,,,
2311,BC카드,942020,비씨카드,개인,로컬,신용,,,
2312,BC카드,942021,신한비씨카드,개인,로컬,신용,,,
2313,BC카드,942022,우리카드,개인,로컬,신용,,,우리BC카드
2314,BC카드,942023,SC비씨카드,개인,로컬,신용,,,
2315,BC카드,942024,우리카드,개인,로컬,신용,,,우리BC카드
2316,BC카드,942025,하나SK비씨카드,개인,로컬,신용,,,
2317,BC카드,942027,씨티비씨카드,개인,로컬,신용,,,
2318,BC카드,942031,대구비씨카드,개인,로컬,신용,,,
2319,BC카드,942032,부산비씨카드,개인,로컬,신용,,,
2320,광주은행,942034,광주카드,개인,로컬,신용,,,
2321,제주은행,942035,제주카드,개인,로컬,신용,,,
2322,BC카드,942036,씨티비씨카드,개인,로컬,신용,,,
2323,BC카드,942039,경남비씨카드,개인,로컬,신용,,,
2324,신한카드,942061,신한카드체크,개인,로컬,체크,,,
2325,신한카드,942062,신한카드체크,개인,로컬,체크,,,
2326,신한카드,942063,신한선불카드,개인,로컬,기프트,,,
2327,신한카드,942064,신한GIFT,개인,로컬,기프트,,,
2328,신한카드,942065,신한법인체크,법인,로컬,체크,,,
2329,신한카드,942069,신한 KTC,개인,로컬,기프트,,,
2330,신한카드,942070,신한화물복지,법인,로컬,신용,,,
2331,신한카드,942072,아이사랑카드,개인,로컬,신용,,,
2332,신한카드,942073,아이사랑체크,개인,로컬,체크,,,
2333,신한카드,942074,아이사랑체크,개인,로컬,체크,,,
2334,신한카드,942075,약사대금결제,법인,로컬,신용,,,
2335,신한카드,942076,신한GIFT,개인,로컬,기프트,,,
2336,신한카드,942077,신한GIFT,개인,로컬,기프트,,,
2337,BC카드,942078,신한비씨카드,개인,로컬,신용,,,
2338,삼성카드,942082,삼성카드,개인,로컬,신용,,,
2339,삼성카드,942083,삼성카드,개인,로컬,신용,,,
2340,삼성카드,942084,삼성카드,개인,로컬,신용,,,
2341,삼성카드,942085,삼성법인,법인,로컬,신용,,,
2342,삼성카드,942086,삼성체크,개인,로컬,체크,,,
2343,삼성카드,942087,삼성기프트,개인,로컬,기프트,,,
2344,삼성카드,942088,삼성카드,개인,로컬,신용,,,
2345,삼성카드,942089,삼성가상,개인,로컬,신용,,,
2346,삼성카드,942090,삼성올앳,개인,로컬,기프트,,,
2347,삼성카드,942091,삼성기프트,개인,로컬,기프트,,,
2348,삼성카드,942092,삼성기프트,개인,로컬,기프트,,,
2349,삼성카드,942093,삼성체크,개인,로컬,체크,,,
2350,삼성카드,942094,삼성화물복지,개인,로컬,체크,,,
2351,삼성카드,942095,삼성기프트,개인,로컬,기프트,,,
2352,삼성카드,942096,삼성화물복지,개인,로컬,체크,,,
2353,삼성카드,942099,삼성카드,개인,로컬,신용,,,
2354,삼성카드,942101,삼성법인,법인,로컬,신용,,,
2355,삼성카드,942102,삼성카드,개인,로컬,신용,,,
2356,삼성카드,942103,삼성카드,개인,로컬,신용,,,
2357,삼성카드,942104,삼성체크,개인,로컬,체크,,,
2358,삼성카드,942105,삼성카드,개인,로컬,신용,,,
2359,삼성카드,942106,삼성카드,개인,로컬,신용,,,
2360,삼성카드,942107,삼성카드,개인,로컬,신용,,,
2361,BC카드,942120,우리카드,개인,로컬,신용,,,우리BC카드
2362,BC카드,942122,우리카드,개인,로컬,신용,,,우리BC카드
2363,BC카드,942123,SC비씨카드,개인,로컬,신용,,,
2364,BC카드,942124,우리카드,개인,로컬,신용,,,우리BC카드
2365,BC카드,942132,부산비씨카드,개인,로컬,신용,,,
2366,BC카드,942150,비씨카드,개인,로컬,신용,,,
2367,BC카드,942199,비씨카드,개인,로컬,신용,,,
2368,BC카드,942203,IBK비씨카드,개인,로컬,신용,,,
2369,BC카드,942220,우리카드,개인,로컬,신용,,,우리BC카드
2370,BC카드,942222,우리카드,개인,로컬,신용,,,우리BC카드
2371,BC카드,942224,우리카드,개인,로컬,신용,,,우리BC카드
2372,BC카드,942239,경남비씨카드,개인,로컬,신용,,,
2373,BC카드,942520,우리카드,개인,로컬,신용,,,우리BC카드
2374,BC카드,942522,우리카드,개인,로컬,신용,,,우리BC카드
2375,BC카드,942524,우리카드,개인,로컬,신용,,,우리BC카드
2376,BC카드,942620,우리카드,개인,로컬,신용,,,우리BC카드
2377,BC카드,942622,우리카드,개인,로컬,신용,,,우리BC카드
2378,BC카드,942624,우리카드,개인,로컬,신용,,,우리BC카드
2379,BC카드,942720,우리카드,개인,로컬,신용,,,우리BC카드
2380,BC카드,942820,우리카드,개인,로컬,신용,,,우리BC카드
2381,BC카드,942822,우리카드,개인,로컬,신용,,,우리BC카드
2382,BC카드,943003,BC 카드,개인,로컬,신용,,,
2383,BC카드,943006,BC 카드,개인,로컬,신용,,,
2384,BC카드,943011,NH비씨카드,개인,로컬,신용,,,
2385,BC카드,943012,NH비씨카드,개인,로컬,신용,,,
2386,NH농협카드,943016,NH기업카드,법인,로컬,신용,,,
2387,NH농협카드,943017,NH기업카드,법인,로컬,신용,,,
2388,BC카드,943020,비씨카드,개인,로컬,신용,,,
2389,BC카드,943021,신한비씨카드,개인,로컬,신용,,,
2390,BC카드,943022,우리카드,개인,로컬,신용,,,우리BC카드
2391,BC카드,943023,SC비씨카드,개인,로컬,신용,,,
2392,BC카드,943024,우리카드,개인,로컬,신용,,,우리BC카드
2393,BC카드,943025,하나SK비씨카드,개인,로컬,신용,,,
2394,BC카드,943027,씨티비씨카드,개인,로컬,신용,,,
2395,BC카드,943031,대구비씨카드,개인,로컬,신용,,,
2396,BC카드,943032,부산비씨카드,개인,로컬,신용,,,
2397,광주은행,943034,광주신용,법인,로컬,신용,,,
2398,BC카드,943036,씨티비씨카드,개인,로컬,신용,,,
2399,BC카드,943039,경남비씨카드,개인,로컬,신용,,,
2400,BC카드,943050,비씨카드,개인,로컬,신용,,,
2401,하나카드,943062,하나GIFT,개인,로컬,기프트,,,
2402,BC카드,943078,신한비씨카드,개인,로컬,신용,,,
2403,하나카드,943081,하나카드,개인,로컬,신용,,,
2404,NH농협카드,943116,NH기업체크,법인,로컬,체크,,,
2405,NH농협카드,943117,NH기업체크,법인,로컬,체크,,,
2406,BC카드,943132,부산비씨카드,법인,로컬,신용,,,
2407,현대카드,943133,현대로컬개인,개인,로컬,신용,,,
2408,현대카드,943134,현대로컬개인,개인,로컬,신용,,,
2409,현대카드,943135,현대체크카드,개인,로컬,체크,,,
2410,현대카드,943136,현대로컬개인,개인,로컬,신용,,,
2411,현대카드,943137,현대복합체크,개인,로컬,체크,,,
2412,현대카드,943138,현대로컬개인,개인,로컬,신용,,,
2413,현대카드,943139,현대체크카드,개인,로컬,체크,,,
2414,현대카드,943140,현대로컬개인,개인,로컬,신용,,,
2415,현대카드,943141,현대로컬개인,개인,로컬,신용,,,
2416,현대카드,943142,현대로컬개인,개인,로컬,신용,,,
2417,현대카드,943143,현대로컬개인,개인,로컬,신용,,,
2418,현대카드,943144,현대체크카드,개인,로컬,체크,,,
2419,현대카드,943145,현대로컬개인,개인,로컬,신용,,,
2420,현대카드,943146,현대로컬개인,개인,로컬,신용,,,
2421,현대카드,943147,현대로컬개인,개인,로컬,신용,,,
2422,현대카드,943148,현대로컬개인,개인,로컬,신용,,,
2423,현대카드,943149,현대로컬개인,개인,로컬,신용,,,
2424,BC카드,943150,비씨카드,개인,로컬,신용,,,
2425,현대카드,943151,현대로컬개인,개인,로컬,신용,,,
2426,현대카드,943152,현대로컬개인,개인,로컬,신용,,,
2427,현대카드,943153,현대로컬개인,개인,로컬,신용,,,
2428,현대카드,943154,현대로컬개인,개인,로컬,신용,,,
2429,현대카드,943155,현대로컬개인,개인,로컬,신용,,,
2430,현대카드,943156,현대로컬개인,개인,로컬,신용,,,
2431,현대카드,943157,현대로컬개인,개인,로컬,신용,,,
2432,현대카드,943158,현대로컬개인,개인,로컬,신용,,,
2433,현대카드,943159,현대로컬개인,개인,로컬,신용,,,
2434,현대카드,943160,현대체크카드,개인,로컬,체크,,,
2435,현대카드,943161,현대로컬개인,개인,로컬,신용,,,
2436,하나카드,943181,하나카드,개인,로컬,신용,,,
2437,하나카드,943210,하나기업,법인,로컬,신용,,,
2438,하나카드,943211,하나기업,법인,로컬,신용,,,
2439,하나카드,943212,하나카드,개인,로컬,신용,,,
2440,하나카드,943213,하나기업,법인,로컬,신용,,,
2441,하나카드,943214,하나카드,개인,로컬,신용,,,
2442,하나카드,943215,하나GIFT,개인,로컬,기프트,,,
2443,하나카드,943216,하나GIFT,개인,로컬,기프트,,,
2444,하나카드,943281,하나카드,개인,로컬,신용,,,
2445,하나카드,943381,하나카드,개인,로컬,신용,,,
2446,NH농협카드,943416,NH 기업카드,법인,로컬,신용,,,
2447,NH농협카드,943417,NH 기업카드,법인,로컬,신용,,,
2448,하나카드,943481,토스뱅크,개인,로컬,신용,,,
2449,BC카드,943520,우리카드,개인,로컬,신용,,,우리BC카드
2450,KB국민카드,943541,KB체크프리패스,개인,로컬,체크,,,
2451,KB국민카드,943542,KB체크프리패스,개인,로컬,체크,,,
2452,KB국민카드,943543,KB체크프리패스,개인,로컬,체크,,,
2453,KB국민카드,943544,KB체크프리패스,개인,로컬,체크,,,
2454,하나카드,943581,하나체크카드,개인,로컬,체크,,,
2455,KB국민카드,943645,KB체크카드,개인,로컬,체크,,,
2456,KB국민카드,943646,KB체크카드,개인,로컬,체크,,,
2457,KB국민카드,943647,KB체크기업카드,법인,로컬,체크,,,
2458,KB국민카드,943648,KB체크유류거래,개인,로컬,체크,,,
2459,KB국민카드,943649,KB체크유류거래,법인,로컬,체크,,,
2460,KB국민카드,943651,KB체크카드,개인,로컬,체크,,,
2461,KB국민카드,943661,KB체크카드,개인,로컬,체크,,,
2462,KB국민카드,943666,KB체크카드,개인,로컬,체크,,,
2463,하나카드,943681,토스뱅크,개인,로컬,신용,,,
2464,전북은행,943711,전북JB체크,개인,로컬,체크,2023. 10,변경,
2465,전북은행,943712,전북JB체크,개인,로컬,체크,2023. 10,변경,
2466,전북은행,943713,전북JB체크,개인,로컬,체크,2023. 10,변경,
2467,KB국민카드,943714,전북기업체크,법인,로컬,체크,,,
2468,전북은행,943721,전북JB카드,법인,로컬,신용,2023. 10,변경,
2469,전북은행,943722,전북JB카드,개인,로컬,신용,2023. 10,변경,
2470,전북은행,943723,전북JB카드,개인,로컬,신용,2023. 10,변경,
2471,전북은행,943724,전북JB카드,개인,로컬,신용,2023. 10,변경,
2472,전북은행,943725,전북JB카드,개인,로컬,신용,2023. 10,변경,
2473,전북은행,943726,전북JB카드,법인,로컬,신용,2023. 10,변경,
2474,KB국민카드,943727,전북은행카드,개인,로컬,신용,,,
2475,전북은행,943731,전북JBGIFT,개인,로컬,기프트,2023. 10,변경,
2476,전북은행,943740,전북JB카드,개인,로컬,신용,2023. 10,변경,
2477,전북은행,943741,전북JB체크,개인,로컬,체크,2023. 10,변경,
2478,전북은행,943742,전북JB카드,개인,로컬,신용,2023. 10,변경,
2479,전북은행,943743,전북JB체크,개인,로컬,체크,2023. 10,변경,
2480,하나카드,943781,토스뱅크,개인,로컬,신용,,,
2481,하나카드,943881,토스뱅크,개인,로컬,체크,,,
2482,수협은행,943907,수협카드,법인,로컬,신용,,,
2483,BC카드,943920,우리카드,법인,로컬,신용,,,우리BC카드
2484,BC카드,943921,신한비씨카드,법인,로컬,신용,,,
2485,BC카드,943924,우리카드,법인,로컬,신용,,,우리BC카드
2486,BC카드,943925,하나SK비씨카드,법인,로컬,신용,,,
2487,BC카드,943950,비씨카드,법인,로컬,신용,,,
2488,BC카드,943978,신한비씨카드,법인,로컬,신용,,,
2489,BC카드,944002,KDB산업체크,개인,로컬,체크,,,
2490,BC카드,944003,비씨체크카드,개인,로컬,체크,,,
2491,BC카드,944006,비씨체크카드,개인,로컬,체크,,,
2492,수협은행,944007,수협체크,개인,로컬,체크,,,
2493,BC카드,944009,유안타증권체크,개인,로컬,체크,,,
2494,BC카드,944011,NH비씨체크,개인,로컬,체크,,,
2495,BC카드,944012,NH비씨체크,개인,로컬,체크,,,
2496,KB국민카드,944018,KB증권체크,개인,로컬,체크,,,
